tab 	measurements
citations	dir_csd	dir_dec	dir_inc	experiment	magn_moment	meas_temp	measurement	method_codes	quality	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
This study	1	13.8	-17.4	sr03c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	6.743e-05	273	1096	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03c1	u	0	4e-05	0	90	473
This study	1.6	13.9	-31.5	sr03c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	7.356e-05	273	1097	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03c1	u	0	0	0	0	523
This study	0.7	13.9	-14.2	sr03c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	6.438e-05	273	1098	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03c1	u	0	4e-05	0	90	523
This study	1.4	13.8	-31.2	sr03c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	7.134e-05	273	1099	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03c1	u	0	0	0	0	573
This study	0.3	14.3	-18.7	sr03c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	6.48e-05	273	1100	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03c1	u	0	4e-05	0	90	473
This study	0.6	14.1	-12.1	sr03c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	6.252e-05	273	1101	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03c1	u	0	4e-05	0	90	573
This study	0.7	18.5	-30.5	sr03c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	6.957e-05	273	1102	LT-T-Z:DE-VM:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03c1	u	0	0	0	0	623
This study	0.6	13.4	-9.1	sr03c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	6.077e-05	273	1103	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03c1	u	0	4e-05	0	90	623
This study	0.3	12.6	-30.7	sr03c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	6.697e-05	273	1104	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03c1	u	0	0	0	0	673
This study	1.6	14.3	-8.1	sr03c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	5.84e-05	273	1105	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03c1	u	0	4e-05	0	90	573
This study	0.4	13.1	2.7	sr03c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	5.74e-05	273	1106	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03c1	u	0	4e-05	0	90	673
This study	0.5	11.3	-29.3	sr03c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	5.947e-05	273	1107	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03c1	u	0	0	0	0	723
This study	1.1	12.8	42.7	sr03c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	6.542e-05	273	1108	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03c1	u	0	4e-05	0	90	723
This study	1.8	12	-29.5	sr03c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	2.862e-05	273	1109	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03c1	u	0	0	0	0	773
This study	0.7	12.1	69.8	sr03c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	7.507e-05	273	1110	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03c1	u	0	4e-05	0	90	673
This study	0.6	17.9	77.3	sr03c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	0.0001094	273	1111	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03c1	u	0	4e-05	0	90	773
This study	0.5	11.6	-27.1	sr03c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	1.428e-05	273	1112	LT-T-Z:DE-VM:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03c1	u	0	0	0	0	798
This study	0.7	21.6	84.2	sr03c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	0.0001427	273	1113	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03c1	u	0	4e-05	0	90	798
This study	1.5	13.4	-23.8	sr03c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	2.494e-06	273	1114	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03c1	u	0	0	0	0	823
This study	0.4	39.8	87.1	sr03c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	0.0001076	273	1115	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03c1	u	0	4e-05	0	90	773
This study	1.2	30.6	88.5	sr03c1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	0.0001636	273	1116	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03c1	u	0	4e-05	0	90	823
This study	0.6	19.4	-29.5	sr03e1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	2.819e-05	273	1117	LT-NO:DE-VM:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03e1	u	0	0	0	0	273
This study	0.8	19	-31.3	sr03e1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	2.963e-05	273	1118	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03e1	u	0	0	0	0	373
This study	1.2	20.4	-27.7	sr03e1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	2.863e-05	273	1119	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03e1	u	0	4e-05	0	90	373
This study	0.4	20	-31.2	sr03e1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	2.941e-05	273	1120	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03e1	u	0	0	0	0	423
This study	1.8	18.8	-24.3	sr03e1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	2.755e-05	273	1121	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03e1	u	0	4e-05	0	90	423
This study	1.4	18.2	-31.2	sr03e1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	2.837e-05	273	1122	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03e1	u	0	0	0	0	473
This study	1.2	16.5	-26.3	sr03e1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	2.719e-05	273	1123	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03e1	u	0	4e-05	0	90	373
This study	0.6	18.6	-19.8	sr03e1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	2.572e-05	273	1124	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03e1	u	0	4e-05	0	90	473
This study	1	14.9	-30.6	sr03e1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	2.659e-05	273	1125	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03e1	u	0	0	0	0	523
This study	1.8	17.8	-15.2	sr03e1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	2.326e-05	273	1126	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03e1	u	0	4e-05	0	90	523
This study	0.6	17.2	-30.5	sr03e1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	2.416e-05	273	1127	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03e1	u	0	0	0	0	573
This study	0.4	18	-19.1	sr03e1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	2.197e-05	273	1128	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03e1	u	0	4e-05	0	90	473
This study	2.1	19	-9.1	sr03e1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	2.074e-05	273	1129	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03e1	u	0	4e-05	0	90	573
This study	1.5	19.1	-29.7	sr03e1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	2.168e-05	273	1130	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03e1	u	0	0	0	0	623
This study	0.6	19	0.8	sr03e1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	1.837e-05	273	1131	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03e1	u	0	4e-05	0	90	623
This study	0.3	16.6	-30	sr03e1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	1.783e-05	273	1132	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03e1	u	0	0	0	0	673
This study	0.8	17.2	5	sr03e1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	1.539e-05	273	1133	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03e1	u	0	4e-05	0	90	573
This study	0.3	19.1	25	sr03e1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	1.617e-05	273	1134	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03e1	u	0	4e-05	0	90	673
This study	1.2	16.7	-30.5	sr03e1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	1.269e-05	273	1135	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03e1	u	0	0	0	0	723
This study	1.2	20.1	61.8	sr03e1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	2.132e-05	273	1136	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03e1	u	0	4e-05	0	90	723
This study	1.9	17.7	-30.4	sr03e1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	8.853e-06	273	1137	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03e1	u	0	0	0	0	773
This study	0.8	21.2	65.5	sr03e1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	1.867e-05	273	1138	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03e1	u	0	4e-05	0	90	673
This study	0.5	21.6	70.8	sr03e1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	2.258e-05	273	1139	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03e1	u	0	4e-05	0	90	773
This study	1.4	17.1	-29.9	sr03e1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	6.58e-06	273	1140	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03e1	u	0	0	0	0	798
This study	0.6	24.8	78.9	sr03e1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	2.967e-05	273	1141	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03e1	u	0	4e-05	0	90	798
This study	1.6	17.5	-28.9	sr03e1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	3.601e-06	273	1142	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03e1	u	0	0	0	0	823
This study	0.4	28.3	82.9	sr03e1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	2.757e-05	273	1143	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03e1	u	0	4e-05	0	90	773
This study	0.4	29.9	85.1	sr03e1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	3.79e-05	273	1144	LT-T-I:DE-VM:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr03e1	u	0	4e-05	0	90	823
This study	1.4	197.3	12.4	sr09f1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	0.0001904	273	1145	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr09f1	u	0	0	0	0	273
This study	0.8	196.9	12.9	sr09f1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	0.0001557	273	1146	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr09f1	u	0	0	0	0	373
This study	1.1	196.9	22.1	sr09f1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	0.0001618	273	1147	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr09f1	u	0	4e-05	0	90	373
This study	0.9	197.3	13.2	sr09f1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	0.0001046	273	1148	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr09f1	u	0	0	0	0	423
This study	1.2	196.4	46.6	sr09f1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	0.0001437	273	1149	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr09f1	u	0	4e-05	0	90	423
This study	1.2	197.3	14.4	sr09f1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	6.391e-05	273	1150	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr09f1	u	0	0	0	0	473
This study	1.1	196.1	39.5	sr09f1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	8.024e-05	273	1151	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr09f1	u	0	4e-05	0	90	373
This study	0.3	194.7	68.4	sr09f1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	0.000158	273	1152	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr09f1	u	0	4e-05	0	90	473
This study	1.3	197.3	17.4	sr09f1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	4.314e-05	273	1153	LT-T-Z:DE-VM:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr09f1	u	0	0	0	0	523
This study	0.3	194.7	77.3	sr09f1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	0.000175	273	1154	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr09f1	u	0	4e-05	0	90	523
This study	0.8	198.2	20.9	sr09f1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	3.451e-05	273	1155	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr09f1	u	0	0	0	0	573
This study	0.6	192.5	73.3	sr09f1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	0.0001121	273	1156	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr09f1	u	0	4e-05	0	90	473
This study	0.3	194.3	80.7	sr09f1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	0.0001816	273	1157	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr09f1	u	0	4e-05	0	90	573
This study	1	197	28.7	sr09f1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	2.689e-05	273	1158	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr09f1	u	0	0	0	0	623
This study	0.2	195.1	84	sr09f1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	0.0001961	273	1159	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr09f1	u	0	4e-05	0	90	623
This study	1	198.7	42.5	sr09f1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	2.201e-05	273	1160	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr09f1	u	0	0	0	0	673
This study	0.5	190.8	83.9	sr09f1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	0.000143	273	1161	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr09f1	u	0	4e-05	0	90	573
This study	0.7	196.2	87.2	sr09f1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	0.0002814	273	1162	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr09f1	u	0	4e-05	0	90	673
This study	0.9	197.2	51.9	sr09f1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	1.866e-05	273	1163	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr09f1	u	0	0	0	0	723
This study	0.5	176	88.7	sr09f1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	0.0003275	273	1164	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr09f1	u	0	4e-05	0	90	723
This study	0.4	196.9	55.3	sr09f1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	1.137e-05	273	1165	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr09f1	u	0	0	0	0	773
This study	0.6	355.8	-42.3	sr21h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	3.864e-05	273	1166	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr21h1	u	0	0	0	0	273
This study	0.7	355.5	-42.4	sr21h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	3.914e-05	273	1167	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr21h1	u	0	0	0	0	373
This study	0.9	355.2	-42.1	sr21h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	3.896e-05	273	1168	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr21h1	u	0	4e-05	0	90	373
This study	1.6	354.8	-42.7	sr21h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	4.004e-05	273	1169	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr21h1	u	0	0	0	0	423
This study	1.1	355.9	-41.9	sr21h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	3.967e-05	273	1170	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr21h1	u	0	4e-05	0	90	423
This study	1.4	354.4	-42.8	sr21h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	4.03e-05	273	1171	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr21h1	u	0	0	0	0	473
This study	0.7	355.8	-42.4	sr21h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	4.005e-05	273	1172	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr21h1	u	0	4e-05	0	90	373
This study	0.5	356.2	-41.6	sr21h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	3.97e-05	273	1173	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr21h1	u	0	4e-05	0	90	473
This study	0.7	356	-42.6	sr21h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	4.032e-05	273	1174	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr21h1	u	0	0	0	0	523
This study	0.6	355.4	-41.4	sr21h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	3.949e-05	273	1175	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr21h1	u	0	4e-05	0	90	523
This study	0.4	356.1	-42.8	sr21h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	3.925e-05	273	1176	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr21h1	u	0	0	0	0	573
This study	1	355.5	-42	sr21h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	3.868e-05	273	1177	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr21h1	u	0	4e-05	0	90	473
This study	0.6	355.5	-41.1	sr21h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	3.754e-05	273	1178	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr21h1	u	0	4e-05	0	90	573
This study	0.9	355.4	-42.8	sr21h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	3.64e-05	273	1179	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr21h1	u	0	0	0	0	623
This study	1.3	355.5	-40.7	sr21h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	3.46e-05	273	1180	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr21h1	u	0	4e-05	0	90	623
This study	0.4	355.8	-42.6	sr21h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	3.386e-05	273	1181	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr21h1	u	0	0	0	0	673
This study	1.1	356.1	-41.3	sr21h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	3.3e-05	273	1182	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr21h1	u	0	4e-05	0	90	573
This study	1.5	354.8	-39.8	sr21h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	3.171e-05	273	1183	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr21h1	u	0	4e-05	0	90	673
This study	0.8	355.8	-42.9	sr21h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	3.031e-05	273	1184	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr21h1	u	0	0	0	0	723
This study	0.6	356.6	-36.1	sr21h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	2.7e-05	273	1185	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr21h1	u	0	4e-05	0	90	723
This study	0.6	356	-42.5	sr21h1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	2.362e-05	273	1186	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr21h1	u	0	0	0	0	773
This study	0.5	24.4	6.7	sr28b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	2.713e-05	273	1187	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr28b1	u	0	0	0	0	273
This study	0.6	25.5	7.5	sr28b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	2.73e-05	273	1188	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr28b1	u	0	0	0	0	373
This study	1.5	23.9	8.3	sr28b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	2.732e-05	273	1189	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr28b1	u	0	4e-05	0	90	373
This study	1.7	21	9.3	sr28b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	2.761e-05	273	1190	LT-T-Z:DE-VM:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr28b1	u	0	0	0	0	423
This study	2.1	24	10.6	sr28b1-LP-PI-TRM-LP-PI-ALT-PTRM-LP-PI-ZI	2.773e-05	273	1191	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-ZI	g	sr28b1	u	0	4e-05	0	90	423
